experiment_no,experiment_id,generated_at,dataset_fingerprint,champion_before,challenger_id,challenger_config_json,dev_champion_exact_nll,dev_challenger_exact_nll,dev_improvement,folds_won,worst_fold_regression,confirmation_run,confirmation_passed,audit_champion_exact_nll,audit_challenger_exact_nll,audit_improvement_report_only,decision,reason,champion_after
301,exp-0000301-aca56d12f15b,2026-08-22T13:20:23+09:00,d00cd33771798e2fda3b,champ-5c4ebf8f035b,chal-aca56d12f15b,"{""evolution_rate"": 0.7, ""frequency_profile"": ""recent"", ""half_life_draws"": 1500, ""lr_c"": 0.5, ""markov_blend"": 0.45, ""random_state"": 42, ""top_k"": 20, ""transition_window"": 1000, ""tree_estimators"": 240, ""tree_min_leaf"": 8, ""validation_draws"": 1000, ""weight_temperature"": 0.01}",6.91314930508815,6.912614259157063,0.0005350459310875,2,0.0004009046294255,False,False,6.919173646423948,6.922339388898205,-0.0031657424742572,REJECTED,rejected: development improvement/consistency threshold not met,champ-5c4ebf8f035b
302,exp-0000302-34dbf0098ecf,2026-08-22T13:20:33+09:00,d00cd33771798e2fda3b,champ-5c4ebf8f035b,chal-34dbf0098ecf,"{""evolution_rate"": 0.7, ""frequency_profile"": ""default"", ""half_life_draws"": 1500, ""lr_c"": 0.5, ""markov_blend"": 0.65, ""random_state"": 42, ""top_k"": 20, ""transition_window"": 300, ""tree_estimators"": 240, ""tree_min_leaf"": 20, ""validation_draws"": 1000, ""weight_temperature"": 0.01}",6.91314930508815,6.913852948222746,-0.0007036431345959,2,0.0081024742811726,False,False,6.919173646423948,6.91936610828698,-0.0001924618630324,REJECTED,rejected: development improvement/consistency threshold not met,champ-5c4ebf8f035b
303,exp-0000303-94ae135da599,2026-08-22T13:20:44+09:00,d00cd33771798e2fda3b,champ-5c4ebf8f035b,chal-94ae135da599,"{""evolution_rate"": 1.0, ""frequency_profile"": ""default"", ""half_life_draws"": 1500, ""lr_c"": 0.5, ""markov_blend"": 0.65, ""random_state"": 42, ""top_k"": 20, ""transition_window"": 2000, ""tree_estimators"": 120, ""tree_min_leaf"": 8, ""validation_draws"": 1000, ""weight_temperature"": 0.01}",6.91314930508815,6.916840481685249,-0.0036911765970986,0,0.0069870094578092,False,False,6.919173646423948,6.927077333474173,-0.0079036870502253,REJECTED,rejected: development improvement/consistency threshold not met,champ-5c4ebf8f035b
304,exp-0000304-b40468ae10af,2026-08-22T13:20:53+09:00,d00cd33771798e2fda3b,champ-5c4ebf8f035b,chal-b40468ae10af,"{""evolution_rate"": 0.7, ""frequency_profile"": ""recent"", ""half_life_draws"": 1500, ""lr_c"": 0.5, ""markov_blend"": 0.65, ""random_state"": 42, ""top_k"": 20, ""transition_window"": 300, ""tree_estimators"": 120, ""tree_min_leaf"": 8, ""validation_draws"": 1000, ""weight_temperature"": 0.01}",6.91314930508815,6.923583853894773,-0.0104345488066233,0,0.0185897984525205,False,False,6.919173646423948,6.936446336223755,-0.0172726897998067,REJECTED,rejected: development improvement/consistency threshold not met,champ-5c4ebf8f035b
305,exp-0000305-070b86f280c7,2026-08-22T13:21:02+09:00,d00cd33771798e2fda3b,champ-5c4ebf8f035b,chal-070b86f280c7,"{""evolution_rate"": 0.7, ""frequency_profile"": ""default"", ""half_life_draws"": 1500, ""lr_c"": 0.1, ""markov_blend"": 0.65, ""random_state"": 42, ""top_k"": 20, ""transition_window"": 1000, ""tree_estimators"": 240, ""tree_min_leaf"": 8, ""validation_draws"": 1000, ""weight_temperature"": 0.04}",6.91314930508815,6.9201208491819,-0.0069715440937496,1,0.0138518502994733,False,False,6.919173646423948,6.924004660985523,-0.0048310145615753,REJECTED,rejected: development improvement/consistency threshold not met,champ-5c4ebf8f035b
306,exp-0000306-5bc340d66cae,2026-08-22T13:21:13+09:00,d00cd33771798e2fda3b,champ-5c4ebf8f035b,chal-5bc340d66cae,"{""evolution_rate"": 0.85, ""frequency_profile"": ""default"", ""half_life_draws"": 1500, ""lr_c"": 0.5, ""markov_blend"": 0.65, ""random_state"": 42, ""top_k"": 20, ""transition_window"": 2000, ""tree_estimators"": 240, ""tree_min_leaf"": 8, ""validation_draws"": 1000, ""weight_temperature"": 0.01}",6.91314930508815,6.913003863963625,0.0001454411245251,2,0.0012079848445596,False,False,6.919173646423948,6.920703072568433,-0.0015294261444847,REJECTED,rejected: development improvement/consistency threshold not met,champ-5c4ebf8f035b
307,exp-0000307-2b6e40653234,2026-08-22T13:21:24+09:00,d00cd33771798e2fda3b,champ-5c4ebf8f035b,chal-2b6e40653234,"{""evolution_rate"": 0.7, ""frequency_profile"": ""default"", ""half_life_draws"": 750, ""lr_c"": 0.5, ""markov_blend"": 0.75, ""random_state"": 42, ""top_k"": 20, ""transition_window"": 1000, ""tree_estimators"": 240, ""tree_min_leaf"": 8, ""validation_draws"": 1000, ""weight_temperature"": 0.01}",6.91314930508815,6.925723038904979,-0.0125737338168292,0,0.0211627438153483,False,False,6.919173646423948,6.933482501528276,-0.0143088551043275,REJECTED,rejected: development improvement/consistency threshold not met,champ-5c4ebf8f035b
308,exp-0000308-a4e3fb57c960,2026-08-22T13:21:32+09:00,d00cd33771798e2fda3b,champ-5c4ebf8f035b,chal-a4e3fb57c960,"{""evolution_rate"": 0.7, ""frequency_profile"": ""default"", ""half_life_draws"": 1500, ""lr_c"": 0.1, ""markov_blend"": 0.65, ""random_state"": 42, ""top_k"": 20, ""transition_window"": 1000, ""tree_estimators"": 320, ""tree_min_leaf"": 20, ""validation_draws"": 1000, ""weight_temperature"": 0.01}",6.91314930508815,6.912472755572895,0.0006765495152549,2,0.0041109927485374,False,False,6.919173646423948,6.918603444111796,0.0005702023121516,REJECTED,rejected: development improvement/consistency threshold not met,champ-5c4ebf8f035b
309,exp-0000309-9569ffa986a5,2026-08-22T13:21:44+09:00,d00cd33771798e2fda3b,champ-5c4ebf8f035b,chal-9569ffa986a5,"{""evolution_rate"": 0.7, ""frequency_profile"": ""default"", ""half_life_draws"": 1500, ""lr_c"": 0.5, ""markov_blend"": 0.45, ""random_state"": 42, ""top_k"": 20, ""transition_window"": 1000, ""tree_estimators"": 320, ""tree_min_leaf"": 8, ""validation_draws"": 1000, ""weight_temperature"": 0.01}",6.91314930508815,6.912653560596333,0.0004957444918174,2,8.207674913229823e-05,False,False,6.919173646423948,6.918026723304955,0.0011469231189931,REJECTED,rejected: development improvement/consistency threshold not met,champ-5c4ebf8f035b
310,exp-0000310-d6a0547c3121,2026-08-22T13:21:56+09:00,d00cd33771798e2fda3b,champ-5c4ebf8f035b,chal-d6a0547c3121,"{""evolution_rate"": 0.4, ""frequency_profile"": ""default"", ""half_life_draws"": 1500, ""lr_c"": 0.5, ""markov_blend"": 0.65, ""random_state"": 42, ""top_k"": 20, ""transition_window"": 500, ""tree_estimators"": 240, ""tree_min_leaf"": 8, ""validation_draws"": 1000, ""weight_temperature"": 0.01}",6.91314930508815,6.913535269969056,-0.0003859648809063,2,0.0052973059881864,False,False,6.919173646423948,6.921751917618165,-0.002578271194217,REJECTED,rejected: development improvement/consistency threshold not met,champ-5c4ebf8f035b
311,exp-0000311-5c22d1dced01,2026-08-22T13:22:07+09:00,d00cd33771798e2fda3b,champ-5c4ebf8f035b,chal-5c22d1dced01,"{""evolution_rate"": 0.4, ""frequency_profile"": ""default"", ""half_life_draws"": 1500, ""lr_c"": 0.5, ""markov_blend"": 0.65, ""random_state"": 42, ""top_k"": 20, ""transition_window"": 1000, ""tree_estimators"": 240, ""tree_min_leaf"": 20, ""validation_draws"": 1000, ""weight_temperature"": 0.01}",6.91314930508815,6.912831262644456,0.0003180424436939,2,0.0020948209547455,False,False,6.919173646423948,6.917367528258184,0.0018061181657635,REJECTED,rejected: development improvement/consistency threshold not met,champ-5c4ebf8f035b
312,exp-0000312-30b6baf8e80e,2026-08-22T13:22:18+09:00,d00cd33771798e2fda3b,champ-5c4ebf8f035b,chal-30b6baf8e80e,"{""evolution_rate"": 0.7, ""frequency_profile"": ""default"", ""half_life_draws"": 1500, ""lr_c"": 0.5, ""markov_blend"": 0.45, ""random_state"": 42, ""top_k"": 20, ""transition_window"": 1000, ""tree_estimators"": 240, ""tree_min_leaf"": 4, ""validation_draws"": 1000, ""weight_temperature"": 0.01}",6.91314930508815,6.924158047723272,-0.0110087426351217,0,0.0164751291747879,False,False,6.919173646423948,6.924046688789034,-0.0048730423650864,REJECTED,rejected: development improvement/consistency threshold not met,champ-5c4ebf8f035b
313,exp-0000313-4dc0a10e3937,2026-08-22T13:22:27+09:00,d00cd33771798e2fda3b,champ-5c4ebf8f035b,chal-4dc0a10e3937,"{""evolution_rate"": 0.7, ""frequency_profile"": ""default"", ""half_life_draws"": 1500, ""lr_c"": 0.1, ""markov_blend"": 0.65, ""random_state"": 42, ""top_k"": 20, ""transition_window"": 1000, ""tree_estimators"": 180, ""tree_min_leaf"": 8, ""validation_draws"": 1000, ""weight_temperature"": 0.01}",6.91314930508815,6.91555814271243,-0.0024088376242801,0,0.0035723788740273,False,False,6.919173646423948,6.926525892343043,-0.0073522459190948,REJECTED,rejected: development improvement/consistency threshold not met,champ-5c4ebf8f035b
314,exp-0000314-e80f42413a0c,2026-08-22T13:22:40+09:00,d00cd33771798e2fda3b,champ-5c4ebf8f035b,chal-e80f42413a0c,"{""evolution_rate"": 0.7, ""frequency_profile"": ""default"", ""half_life_draws"": 3000, ""lr_c"": 0.5, ""markov_blend"": 0.65, ""random_state"": 42, ""top_k"": 20, ""transition_window"": 1000, ""tree_estimators"": 240, ""tree_min_leaf"": 4, ""validation_draws"": 1000, ""weight_temperature"": 0.02}",6.91314930508815,6.924218169641211,-0.0110688645530609,0,0.0219833569734664,False,False,6.919173646423948,6.925122873243167,-0.0059492268192187,REJECTED,rejected: development improvement/consistency threshold not met,champ-5c4ebf8f035b
315,exp-0000315-dffd135c51c7,2026-08-22T13:22:51+09:00,d00cd33771798e2fda3b,champ-5c4ebf8f035b,chal-dffd135c51c7,"{""evolution_rate"": 0.7, ""frequency_profile"": ""default"", ""half_life_draws"": 1000, ""lr_c"": 0.5, ""markov_blend"": 0.65, ""random_state"": 42, ""top_k"": 20, ""transition_window"": 1000, ""tree_estimators"": 180, ""tree_min_leaf"": 8, ""validation_draws"": 1000, ""weight_temperature"": 0.08}",6.91314930508815,6.929727545014091,-0.0165782399259413,0,0.0238088029502625,False,False,6.919173646423948,6.926584545387292,-0.0074108989633439,REJECTED,rejected: development improvement/consistency threshold not met,champ-5c4ebf8f035b
316,exp-0000316-e1b211bd3f7a,2026-08-22T13:23:01+09:00,d00cd33771798e2fda3b,champ-5c4ebf8f035b,chal-e1b211bd3f7a,"{""evolution_rate"": 0.7, ""frequency_profile"": ""default"", ""half_life_draws"": 1500, ""lr_c"": 0.5, ""markov_blend"": 0.65, ""random_state"": 42, ""top_k"": 20, ""transition_window"": 1000, ""tree_estimators"": 240, ""tree_min_leaf"": 20, ""validation_draws"": 1000, ""weight_temperature"": 0.08}",6.91314930508815,6.923175912335807,-0.0100266072476573,1,0.0177872818290119,False,False,6.919173646423948,6.926044308924519,-0.006870662500571,REJECTED,rejected: development improvement/consistency threshold not met,champ-5c4ebf8f035b
317,exp-0000317-cb311cdab248,2026-08-22T13:23:12+09:00,d00cd33771798e2fda3b,champ-5c4ebf8f035b,chal-cb311cdab248,"{""evolution_rate"": 0.7, ""frequency_profile"": ""default"", ""half_life_draws"": 1500, ""lr_c"": 0.5, ""markov_blend"": 0.65, ""random_state"": 42, ""top_k"": 20, ""transition_window"": 1000, ""tree_estimators"": 320, ""tree_min_leaf"": 20, ""validation_draws"": 1000, ""weight_temperature"": 0.01}",6.91314930508815,6.912442416004427,0.0007068890837231,2,0.0040864934696642,False,False,6.919173646423948,6.918567770496524,0.0006058759274241,REJECTED,rejected: development improvement/consistency threshold not met,champ-5c4ebf8f035b
318,exp-0000318-c12f3320c2eb,2026-08-22T13:23:22+09:00,d00cd33771798e2fda3b,champ-5c4ebf8f035b,chal-c12f3320c2eb,"{""evolution_rate"": 0.55, ""frequency_profile"": ""default"", ""half_life_draws"": 1500, ""lr_c"": 0.25, ""markov_blend"": 0.65, ""random_state"": 42, ""top_k"": 20, ""transition_window"": 500, ""tree_estimators"": 240, ""tree_min_leaf"": 8, ""validation_draws"": 1000, ""weight_temperature"": 0.01}",6.91314930508815,6.913574792316427,-0.0004254872282771,2,0.0052978096177342,False,False,6.919173646423948,6.92226156873364,-0.0030879223096924,REJECTED,rejected: development improvement/consistency threshold not met,champ-5c4ebf8f035b
319,exp-0000319-8358be157100,2026-08-22T13:23:33+09:00,d00cd33771798e2fda3b,champ-5c4ebf8f035b,chal-8358be157100,"{""evolution_rate"": 0.7, ""frequency_profile"": ""default"", ""half_life_draws"": 1500, ""lr_c"": 0.5, ""markov_blend"": 0.65, ""random_state"": 42, ""top_k"": 20, ""transition_window"": 2000, ""tree_estimators"": 240, ""tree_min_leaf"": 12, ""validation_draws"": 1000, ""weight_temperature"": 0.01}",6.91314930508815,6.918511723595551,-0.005362418507401,0,0.009237033409339,False,False,6.919173646423948,6.91649123290273,0.0026824135212182,REJECTED,rejected: development improvement/consistency threshold not met,champ-5c4ebf8f035b
320,exp-0000320-022c3f66b021,2026-08-22T13:23:43+09:00,d00cd33771798e2fda3b,champ-5c4ebf8f035b,chal-022c3f66b021,"{""evolution_rate"": 1.0, ""frequency_profile"": ""default"", ""half_life_draws"": 1500, ""lr_c"": 0.5, ""markov_blend"": 0.65, ""random_state"": 42, ""top_k"": 20, ""transition_window"": 1000, ""tree_estimators"": 180, ""tree_min_leaf"": 8, ""validation_draws"": 1000, ""weight_temperature"": 0.01}",6.91314930508815,6.9154865478118985,-0.0023372427237484,0,0.0035436338003593,False,False,6.919173646423948,6.9270064077913664,-0.0078327613674185,REJECTED,rejected: development improvement/consistency threshold not met,champ-5c4ebf8f035b
321,exp-0000321-c407836f8872,2026-08-22T13:23:54+09:00,d00cd33771798e2fda3b,champ-5c4ebf8f035b,chal-c407836f8872,"{""evolution_rate"": 0.7, ""frequency_profile"": ""default"", ""half_life_draws"": 1500, ""lr_c"": 0.5, ""markov_blend"": 0.65, ""random_state"": 42, ""top_k"": 20, ""transition_window"": 2000, ""tree_estimators"": 240, ""tree_min_leaf"": 20, ""validation_draws"": 1000, ""weight_temperature"": 0.01}",6.91314930508815,6.912904368367914,0.0002449367202359,2,0.0016098341937205,False,False,6.919173646423948,6.917821245148936,0.0013524012750121,REJECTED,rejected: development improvement/consistency threshold not met,champ-5c4ebf8f035b
322,exp-0000322-c29173f027b7,2026-08-22T13:24:04+09:00,d00cd33771798e2fda3b,champ-5c4ebf8f035b,chal-c29173f027b7,"{""evolution_rate"": 0.7, ""frequency_profile"": ""default"", ""half_life_draws"": 1500, ""lr_c"": 0.5, ""markov_blend"": 0.65, ""random_state"": 42, ""top_k"": 20, ""transition_window"": 2000, ""tree_estimators"": 240, ""tree_min_leaf"": 4, ""validation_draws"": 1000, ""weight_temperature"": 0.01}",6.91314930508815,6.921919405419641,-0.0087701003314908,0,0.0143254042999014,False,False,6.919173646423948,6.923586668223381,-0.0044130217994329,REJECTED,rejected: development improvement/consistency threshold not met,champ-5c4ebf8f035b
323,exp-0000323-7a931a582218,2026-08-22T13:24:16+09:00,d00cd33771798e2fda3b,champ-5c4ebf8f035b,chal-7a931a582218,"{""evolution_rate"": 0.7, ""frequency_profile"": ""default"", ""half_life_draws"": 1500, ""lr_c"": 0.5, ""markov_blend"": 0.55, ""random_state"": 42, ""top_k"": 20, ""transition_window"": 2000, ""tree_estimators"": 240, ""tree_min_leaf"": 8, ""validation_draws"": 1000, ""weight_temperature"": 0.01}",6.91314930508815,6.912776784865835,0.0003725202223154,2,0.001292153451013,False,False,6.919173646423948,6.920433432532003,-0.0012597861080552,REJECTED,rejected: development improvement/consistency threshold not met,champ-5c4ebf8f035b
324,exp-0000324-9b47e387259b,2026-08-22T13:24:25+09:00,d00cd33771798e2fda3b,champ-5c4ebf8f035b,chal-9b47e387259b,"{""evolution_rate"": 0.7, ""frequency_profile"": ""default"", ""half_life_draws"": 750, ""lr_c"": 0.5, ""markov_blend"": 0.55, ""random_state"": 42, ""top_k"": 20, ""transition_window"": 1000, ""tree_estimators"": 180, ""tree_min_leaf"": 8, ""validation_draws"": 1000, ""weight_temperature"": 0.01}",6.91314930508815,6.923762376242464,-0.0106130711543137,0,0.0192590607981193,False,False,6.919173646423948,6.934753644203972,-0.0155799977800237,REJECTED,rejected: development improvement/consistency threshold not met,champ-5c4ebf8f035b
325,exp-0000325-343b7785d3c5,2026-08-22T13:24:39+09:00,d00cd33771798e2fda3b,champ-5c4ebf8f035b,chal-343b7785d3c5,"{""evolution_rate"": 1.0, ""frequency_profile"": ""default"", ""half_life_draws"": 1500, ""lr_c"": 1.0, ""markov_blend"": 0.65, ""random_state"": 42, ""top_k"": 20, ""transition_window"": 1000, ""tree_estimators"": 240, ""tree_min_leaf"": 8, ""validation_draws"": 1000, ""weight_temperature"": 0.01}",6.91314930508815,6.912773460369344,0.000375844718806,3,0.0,False,False,6.919173646423948,6.922080923686992,-0.002907277263044,REJECTED,rejected: development improvement/consistency threshold not met,champ-5c4ebf8f035b
326,exp-0000326-169748146caf,2026-08-22T13:24:51+09:00,d00cd33771798e2fda3b,champ-5c4ebf8f035b,chal-169748146caf,"{""evolution_rate"": 0.7, ""frequency_profile"": ""default"", ""half_life_draws"": 1500, ""lr_c"": 0.5, ""markov_blend"": 0.75, ""random_state"": 42, ""top_k"": 20, ""transition_window"": 1000, ""tree_estimators"": 240, ""tree_min_leaf"": 4, ""validation_draws"": 1000, ""weight_temperature"": 0.04}",6.91314930508815,6.926183262159693,-0.0130339570715429,0,0.0216741396075947,False,False,6.919173646423948,6.924051884298761,-0.0048782378748128,REJECTED,rejected: development improvement/consistency threshold not met,champ-5c4ebf8f035b
327,exp-0000327-ad5bce084785,2026-08-22T13:25:02+09:00,d00cd33771798e2fda3b,champ-5c4ebf8f035b,chal-ad5bce084785,"{""evolution_rate"": 0.7, ""frequency_profile"": ""default"", ""half_life_draws"": 1500, ""lr_c"": 0.5, ""markov_blend"": 0.45, ""random_state"": 42, ""top_k"": 20, ""transition_window"": 300, ""tree_estimators"": 240, ""tree_min_leaf"": 20, ""validation_draws"": 1000, ""weight_temperature"": 0.08}",6.91314930508815,6.928195958369986,-0.0150466532818356,0,0.0184803117170426,False,False,6.919173646423948,6.927488348329771,-0.0083147019058227,REJECTED,rejected: development improvement/consistency threshold not met,champ-5c4ebf8f035b
328,exp-0000328-807c94e56445,2026-08-22T13:25:14+09:00,d00cd33771798e2fda3b,champ-5c4ebf8f035b,chal-807c94e56445,"{""evolution_rate"": 0.7, ""frequency_profile"": ""default"", ""half_life_draws"": 3000, ""lr_c"": 0.5, ""markov_blend"": 0.65, ""random_state"": 42, ""top_k"": 20, ""transition_window"": 1000, ""tree_estimators"": 240, ""tree_min_leaf"": 8, ""validation_draws"": 1000, ""weight_temperature"": 0.04}",6.91314930508815,6.922047397438546,-0.008898092350396,1,0.018229134972846,False,False,6.919173646423948,6.922944331327161,-0.0037706849032126,REJECTED,rejected: development improvement/consistency threshold not met,champ-5c4ebf8f035b
329,exp-0000329-dfb1f05a57ef,2026-08-22T13:25:27+09:00,d00cd33771798e2fda3b,champ-5c4ebf8f035b,chal-dfb1f05a57ef,"{""evolution_rate"": 0.7, ""frequency_profile"": ""default"", ""half_life_draws"": 3000, ""lr_c"": 1.0, ""markov_blend"": 0.65, ""random_state"": 42, ""top_k"": 20, ""transition_window"": 1000, ""tree_estimators"": 240, ""tree_min_leaf"": 8, ""validation_draws"": 1000, ""weight_temperature"": 0.01}",6.91314930508815,6.916831112509435,-0.0036818074212847,1,0.0090322536435651,False,False,6.919173646423948,6.920643599006374,-0.0014699525824264,REJECTED,rejected: development improvement/consistency threshold not met,champ-5c4ebf8f035b
330,exp-0000330-d13f2e7839cc,2026-08-22T13:25:38+09:00,d00cd33771798e2fda3b,champ-5c4ebf8f035b,chal-d13f2e7839cc,"{""evolution_rate"": 0.85, ""frequency_profile"": ""default"", ""half_life_draws"": 1500, ""lr_c"": 0.5, ""markov_blend"": 0.65, ""random_state"": 42, ""top_k"": 20, ""transition_window"": 1000, ""tree_estimators"": 120, ""tree_min_leaf"": 8, ""validation_draws"": 1000, ""weight_temperature"": 0.01}",6.91314930508815,6.917523121923868,-0.0043738168357183,0,0.0061687661550076,False,False,6.919173646423948,6.930285804622577,-0.011112158198629,REJECTED,rejected: development improvement/consistency threshold not met,champ-5c4ebf8f035b
